"","date","site","site_name","variable","value"
"358",2016-01-25 21:00:00,"chbo","Chilbolton Observatory","nox",19.6911
"359",2016-01-25 22:00:00,"chbo","Chilbolton Observatory","nox",25.26795
"360",NA,"chbo","Chilbolton Observatory","nox",22.78935
"361",2016-01-26 00:00:00,"chbo","Chilbolton Observatory","nox",17.901
"362",2016-01-26 01:00:00,"chbo","Chilbolton Observatory","nox",17.6256
"363",2016-01-26 02:00:00,"chbo","Chilbolton Observatory","nox",18.79605
"364",2016-01-26 03:00:00,"chbo","Chilbolton Observatory","nox",13.3569
"365",2016-01-26 04:00:00,"chbo","Chilbolton Observatory","nox",9.7767
"366",2016-01-26 05:00:00,"chbo","Chilbolton Observatory","nox",10.0521
"367",2016-01-26 06:00:00,"chbo","Chilbolton Observatory","nox",8.74395
"368",2016-01-26 07:00:00,"chbo","Chilbolton Observatory","nox",9.9144
"369",2016-01-26 08:00:00,"chbo","Chilbolton Observatory","nox",7.1604
"370",2016-01-26 09:00:00,"chbo","Chilbolton Observatory","nox",7.78005
"371",2016-01-26 10:00:00,"chbo","Chilbolton Observatory","nox",6.0588
"372",2016-01-26 11:00:00,"chbo","Chilbolton Observatory","nox",7.9866
"373",2016-01-26 12:00:00,"chbo","Chilbolton Observatory","nox",6.67845
"374",2016-01-26 13:00:00,"chbo","Chilbolton Observatory","nox",7.1604
"375",2016-01-26 14:00:00,"chbo","Chilbolton Observatory","nox",4.47525
"376",2016-01-26 15:00:00,"chbo","Chilbolton Observatory","nox",4.8195
"377",2016-01-26 16:00:00,"chbo","Chilbolton Observatory","nox",4.9572
"378",2016-01-26 17:00:00,"chbo","Chilbolton Observatory","nox",3.78675
"379",2016-01-26 18:00:00,"chbo","Chilbolton Observatory","nox",4.131
"380",2016-01-26 19:00:00,"chbo","Chilbolton Observatory","nox",4.75065
"381",2016-01-26 20:00:00,"chbo","Chilbolton Observatory","nox",4.6818
"382",2016-01-26 21:00:00,"chbo","Chilbolton Observatory","nox",6.4719
"383",2016-01-26 22:00:00,"chbo","Chilbolton Observatory","nox",5.3703
"384",NA,"chbo","Chilbolton Observatory","nox",5.43915
"385",2016-01-27 00:00:00,"chbo","Chilbolton Observatory","nox",6.6096
"386",2016-01-27 01:00:00,"chbo","Chilbolton Observatory","nox",5.7834
"387",2016-01-27 02:00:00,"chbo","Chilbolton Observatory","nox",4.33755
"388",2016-01-27 03:00:00,"chbo","Chilbolton Observatory","nox",4.5441
"389",2016-01-27 04:00:00,"chbo","Chilbolton Observatory","nox",3.7179
"390",2016-01-27 05:00:00,"chbo","Chilbolton Observatory","nox",5.02605
"391",2016-01-27 06:00:00,"chbo","Chilbolton Observatory","nox",5.85225
"392",2016-01-27 07:00:00,"chbo","Chilbolton Observatory","nox",6.3342
"393",2016-01-27 08:00:00,"chbo","Chilbolton Observatory","nox",7.09155
"394",2016-01-27 09:00:00,"chbo","Chilbolton Observatory","nox",6.885
"395",2016-01-27 10:00:00,"chbo","Chilbolton Observatory","nox",5.57685
"396",2016-01-27 11:00:00,"chbo","Chilbolton Observatory","nox",5.43915
"397",2016-01-27 12:00:00,"chbo","Chilbolton Observatory","nox",6.885
"398",2016-01-27 13:00:00,"chbo","Chilbolton Observatory","nox",8.5374
"399",2016-01-27 14:00:00,"chbo","Chilbolton Observatory","nox",9.43245
"400",2016-01-27 15:00:00,"chbo","Chilbolton Observatory","nox",13.15035
"401",2016-01-27 16:00:00,"chbo","Chilbolton Observatory","nox",10.8783
"402",2016-01-27 17:00:00,"chbo","Chilbolton Observatory","nox",12.32415
"403",2016-01-27 18:00:00,"chbo","Chilbolton Observatory","nox",15.21585
"404",2016-01-27 19:00:00,"chbo","Chilbolton Observatory","nox",16.9371
"405",2016-01-27 20:00:00,"chbo","Chilbolton Observatory","nox",18.52065
"406",2016-01-27 21:00:00,"chbo","Chilbolton Observatory","nox",15.35355
"407",2016-01-27 22:00:00,"chbo","Chilbolton Observatory","nox",21.3435
"408",NA,"chbo","Chilbolton Observatory","nox",13.28805
"409",2016-01-28 00:00:00,"chbo","Chilbolton Observatory","nox",8.418188
"410",2016-01-28 01:00:00,"chbo","Chilbolton Observatory","nox",8.96325
"411",2016-01-28 02:00:00,"chbo","Chilbolton Observatory","nox",10.764984
"412",2016-01-28 03:00:00,"chbo","Chilbolton Observatory","nox",13.217766
"413",2016-01-28 04:00:00,"chbo","Chilbolton Observatory","nox",11.082938
"414",2016-01-28 05:00:00,"chbo","Chilbolton Observatory","nox",13.354031
"415",2016-01-28 06:00:00,"chbo","Chilbolton Observatory","nox",20.121891
"416",2016-01-28 07:00:00,"chbo","Chilbolton Observatory","nox",15.216328
"417",2016-01-28 08:00:00,"chbo","Chilbolton Observatory","nox",21.484547
"418",2016-01-28 09:00:00,"chbo","Chilbolton Observatory","nox",20.939484
"419",2016-01-28 10:00:00,"chbo","Chilbolton Observatory","nox",18.532125
"420",2016-01-28 11:00:00,"chbo","Chilbolton Observatory","nox",11.991375
"421",2016-01-28 12:00:00,"chbo","Chilbolton Observatory","nox",NA
"422",2016-01-28 13:00:00,"chbo","Chilbolton Observatory","nox",NA
"423",2016-01-28 14:00:00,"chbo","Chilbolton Observatory","nox",NA
"424",2016-01-28 15:00:00,"chbo","Chilbolton Observatory","nox",NA
"425",2016-01-28 16:00:00,"chbo","Chilbolton Observatory","nox",7.752
"426",2016-01-28 17:00:00,"chbo","Chilbolton Observatory","nox",6.222797
"427",2016-01-28 18:00:00,"chbo","Chilbolton Observatory","nox",4.633031
"428",2016-01-28 19:00:00,"chbo","Chilbolton Observatory","nox",3.951703
"429",2016-01-28 20:00:00,"chbo","Chilbolton Observatory","nox",2.543625
"430",2016-01-28 21:00:00,"chbo","Chilbolton Observatory","nox",2.271094
"431",2016-01-28 22:00:00,"chbo","Chilbolton Observatory","nox",2.498203
"432",NA,"chbo","Chilbolton Observatory","nox",2.861578
"433",2016-01-29 00:00:00,"chbo","Chilbolton Observatory","nox",2.361938
"434",2016-01-29 01:00:00,"chbo","Chilbolton Observatory","nox",2.089406
"435",2016-01-29 02:00:00,"chbo","Chilbolton Observatory","nox",1.953141
"436",2016-01-29 03:00:00,"chbo","Chilbolton Observatory","nox",3.315797
"437",2016-01-29 04:00:00,"chbo","Chilbolton Observatory","nox",3.542906
"438",2016-01-29 05:00:00,"chbo","Chilbolton Observatory","nox",2.770734
"439",2016-01-29 06:00:00,"chbo","Chilbolton Observatory","nox",2.907
"440",2016-01-29 07:00:00,"chbo","Chilbolton Observatory","nox",3.63375
"441",2016-01-29 08:00:00,"chbo","Chilbolton Observatory","nox",3.224953
"442",2016-01-29 09:00:00,"chbo","Chilbolton Observatory","nox",1.226391
"443",2016-01-29 10:00:00,"chbo","Chilbolton Observatory","nox",2.18025
"444",2016-01-29 11:00:00,"chbo","Chilbolton Observatory","nox",2.907
"445",2016-01-29 12:00:00,"chbo","Chilbolton Observatory","nox",2.679891
"446",2016-01-29 13:00:00,"chbo","Chilbolton Observatory","nox",3.315797
"447",2016-01-29 14:00:00,"chbo","Chilbolton Observatory","nox",3.906281
"448",2016-01-29 15:00:00,"chbo","Chilbolton Observatory","nox",3.951703
"449",2016-01-29 16:00:00,"chbo","Chilbolton Observatory","nox",3.224953
"450",2016-01-29 17:00:00,"chbo","Chilbolton Observatory","nox",2.134828
"451",2016-01-29 18:00:00,"chbo","Chilbolton Observatory","nox",2.816156
"452",2016-01-29 19:00:00,"chbo","Chilbolton Observatory","nox",2.952422
"453",2016-01-29 20:00:00,"chbo","Chilbolton Observatory","nox",2.089406
"454",2016-01-29 21:00:00,"chbo","Chilbolton Observatory","nox",2.18025
"455",2016-01-29 22:00:00,"chbo","Chilbolton Observatory","nox",1.726031
"456",NA,"chbo","Chilbolton Observatory","nox",1.635188
"457",2016-01-30 00:00:00,"chbo","Chilbolton Observatory","nox",1.998563
"458",2016-01-30 01:00:00,"chbo","Chilbolton Observatory","nox",2.089406
"459",2016-01-30 02:00:00,"chbo","Chilbolton Observatory","nox",3.406641
"460",2016-01-30 03:00:00,"chbo","Chilbolton Observatory","nox",5.677734
"461",2016-01-30 04:00:00,"chbo","Chilbolton Observatory","nox",6.54075
"462",2016-01-30 05:00:00,"chbo","Chilbolton Observatory","nox",4.405922
"463",2016-01-30 06:00:00,"chbo","Chilbolton Observatory","nox",5.041828
"464",2016-01-30 07:00:00,"chbo","Chilbolton Observatory","nox",4.3605
"465",2016-01-30 08:00:00,"chbo","Chilbolton Observatory","nox",4.723875
"466",2016-01-30 09:00:00,"chbo","Chilbolton Observatory","nox",7.222078
"467",2016-01-30 10:00:00,"chbo","Chilbolton Observatory","nox",6.767859
"468",2016-01-30 11:00:00,"chbo","Chilbolton Observatory","nox",3.088688
"469",2016-01-30 12:00:00,"chbo","Chilbolton Observatory","nox",3.452063
"470",2016-01-30 13:00:00,"chbo","Chilbolton Observatory","nox",5.904844
"471",2016-01-30 14:00:00,"chbo","Chilbolton Observatory","nox",5.132672
"472",2016-01-30 15:00:00,"chbo","Chilbolton Observatory","nox",3.088688
"473",2016-01-30 16:00:00,"chbo","Chilbolton Observatory","nox",3.134109
"474",2016-01-30 17:00:00,"chbo","Chilbolton Observatory","nox",6.904125
"475",2016-01-30 18:00:00,"chbo","Chilbolton Observatory","nox",6.449906
"476",2016-01-30 19:00:00,"chbo","Chilbolton Observatory","nox",6.677016
"477",2016-01-30 20:00:00,"chbo","Chilbolton Observatory","nox",5.950266
"478",2016-01-30 21:00:00,"chbo","Chilbolton Observatory","nox",7.630875
"479",2016-01-30 22:00:00,"chbo","Chilbolton Observatory","nox",6.313641
"480",NA,"chbo","Chilbolton Observatory","nox",7.131234
"481",2016-01-31 00:00:00,"chbo","Chilbolton Observatory","nox",6.419625
"482",2016-01-31 01:00:00,"chbo","Chilbolton Observatory","nox",10.840687
"483",2016-01-31 02:00:00,"chbo","Chilbolton Observatory","nox",9.356906
"484",2016-01-31 03:00:00,"chbo","Chilbolton Observatory","nox",12.173063
"485",2016-01-31 04:00:00,"chbo","Chilbolton Observatory","nox",10.674141
"486",2016-01-31 05:00:00,"chbo","Chilbolton Observatory","nox",9.584016
"487",2016-01-31 06:00:00,"chbo","Chilbolton Observatory","nox",7.721719
"488",2016-01-31 07:00:00,"chbo","Chilbolton Observatory","nox",8.448469
"489",2016-01-31 08:00:00,"chbo","Chilbolton Observatory","nox",4.950984
"490",2016-01-31 09:00:00,"chbo","Chilbolton Observatory","nox",4.633031
"491",2016-01-31 10:00:00,"chbo","Chilbolton Observatory","nox",5.586891
"492",2016-01-31 11:00:00,"chbo","Chilbolton Observatory","nox",7.085813
"493",2016-01-31 12:00:00,"chbo","Chilbolton Observatory","nox",4.542188
"494",2016-01-31 13:00:00,"chbo","Chilbolton Observatory","nox",6.222797
"495",2016-01-31 14:00:00,"chbo","Chilbolton Observatory","nox",4.042547
"496",2016-01-31 15:00:00,"chbo","Chilbolton Observatory","nox",4.633031
"497",2016-01-31 16:00:00,"chbo","Chilbolton Observatory","nox",4.678453
"498",2016-01-31 17:00:00,"chbo","Chilbolton Observatory","nox",4.633031
"499",2016-01-31 18:00:00,"chbo","Chilbolton Observatory","nox",8.493891
"500",2016-01-31 19:00:00,"chbo","Chilbolton Observatory","nox",7.222078
"501",2016-01-31 20:00:00,"chbo","Chilbolton Observatory","nox",5.178094
"502",2016-01-31 21:00:00,"chbo","Chilbolton Observatory","nox",4.451344
"503",2016-01-31 22:00:00,"chbo","Chilbolton Observatory","nox",3.951703
"504",NA,"chbo","Chilbolton Observatory","nox",4.905563
"505",2016-02-01 00:00:00,"chbo","Chilbolton Observatory","nox",3.825
"506",2016-02-01 01:00:00,"chbo","Chilbolton Observatory","nox",3.63375
"507",2016-02-01 02:00:00,"chbo","Chilbolton Observatory","nox",3.4425
"508",2016-02-01 03:00:00,"chbo","Chilbolton Observatory","nox",2.6775
"509",2016-02-01 04:00:00,"chbo","Chilbolton Observatory","nox",3.25125
"510",2016-02-01 05:00:00,"chbo","Chilbolton Observatory","nox",4.01625
"511",2016-02-01 06:00:00,"chbo","Chilbolton Observatory","nox",3.4425
"512",2016-02-01 07:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"513",2016-02-01 08:00:00,"chbo","Chilbolton Observatory","nox",5.54625
"514",2016-02-01 09:00:00,"chbo","Chilbolton Observatory","nox",4.2075
"515",2016-02-01 10:00:00,"chbo","Chilbolton Observatory","nox",4.59
"516",2016-02-01 11:00:00,"chbo","Chilbolton Observatory","nox",4.59
"517",2016-02-01 12:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"518",2016-02-01 13:00:00,"chbo","Chilbolton Observatory","nox",4.9725
"519",2016-02-01 14:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"520",2016-02-01 15:00:00,"chbo","Chilbolton Observatory","nox",3.825
"521",2016-02-01 16:00:00,"chbo","Chilbolton Observatory","nox",4.01625
"522",2016-02-01 17:00:00,"chbo","Chilbolton Observatory","nox",5.16375
"523",2016-02-01 18:00:00,"chbo","Chilbolton Observatory","nox",5.54625
"524",2016-02-01 19:00:00,"chbo","Chilbolton Observatory","nox",4.59
"525",2016-02-01 20:00:00,"chbo","Chilbolton Observatory","nox",3.4425
"526",2016-02-01 21:00:00,"chbo","Chilbolton Observatory","nox",3.25125
"527",2016-02-01 22:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"528",NA,"chbo","Chilbolton Observatory","nox",4.9725
"529",2016-02-02 00:00:00,"chbo","Chilbolton Observatory","nox",3.63375
"530",2016-02-02 01:00:00,"chbo","Chilbolton Observatory","nox",4.01625
"531",2016-02-02 02:00:00,"chbo","Chilbolton Observatory","nox",3.825
"532",2016-02-02 03:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"533",2016-02-02 04:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"534",2016-02-02 05:00:00,"chbo","Chilbolton Observatory","nox",4.59
"535",2016-02-02 06:00:00,"chbo","Chilbolton Observatory","nox",5.355
"536",2016-02-02 07:00:00,"chbo","Chilbolton Observatory","nox",4.9725
"537",2016-02-02 08:00:00,"chbo","Chilbolton Observatory","nox",5.7375
"538",2016-02-02 09:00:00,"chbo","Chilbolton Observatory","nox",3.825
"539",2016-02-02 10:00:00,"chbo","Chilbolton Observatory","nox",6.69375
"540",2016-02-02 11:00:00,"chbo","Chilbolton Observatory","nox",3.63375
"541",2016-02-02 12:00:00,"chbo","Chilbolton Observatory","nox",3.25125
"542",2016-02-02 13:00:00,"chbo","Chilbolton Observatory","nox",3.25125
"543",2016-02-02 14:00:00,"chbo","Chilbolton Observatory","nox",3.825
"544",2016-02-02 15:00:00,"chbo","Chilbolton Observatory","nox",4.2075
"545",2016-02-02 16:00:00,"chbo","Chilbolton Observatory","nox",3.825
"546",2016-02-02 17:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"547",2016-02-02 18:00:00,"chbo","Chilbolton Observatory","nox",8.415
"548",2016-02-02 19:00:00,"chbo","Chilbolton Observatory","nox",8.98875
"549",2016-02-02 20:00:00,"chbo","Chilbolton Observatory","nox",8.7975
"550",2016-02-02 21:00:00,"chbo","Chilbolton Observatory","nox",8.415
"551",2016-02-02 22:00:00,"chbo","Chilbolton Observatory","nox",6.69375
"552",NA,"chbo","Chilbolton Observatory","nox",5.7375
"553",2016-02-03 00:00:00,"chbo","Chilbolton Observatory","nox",5.92875
"554",2016-02-03 01:00:00,"chbo","Chilbolton Observatory","nox",5.16375
"555",2016-02-03 02:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"556",2016-02-03 03:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"557",2016-02-03 04:00:00,"chbo","Chilbolton Observatory","nox",5.16375
"558",2016-02-03 05:00:00,"chbo","Chilbolton Observatory","nox",5.54625
"559",2016-02-03 06:00:00,"chbo","Chilbolton Observatory","nox",10.13625
"560",2016-02-03 07:00:00,"chbo","Chilbolton Observatory","nox",9.37125
"561",2016-02-03 08:00:00,"chbo","Chilbolton Observatory","nox",18.55125
"562",2016-02-03 09:00:00,"chbo","Chilbolton Observatory","nox",13.77
"563",2016-02-03 10:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"564",2016-02-03 11:00:00,"chbo","Chilbolton Observatory","nox",6.69375
"565",2016-02-03 12:00:00,"chbo","Chilbolton Observatory","nox",7.45875
"566",2016-02-03 13:00:00,"chbo","Chilbolton Observatory","nox",5.92875
"567",2016-02-03 14:00:00,"chbo","Chilbolton Observatory","nox",7.84125
"568",2016-02-03 15:00:00,"chbo","Chilbolton Observatory","nox",8.60625
"569",2016-02-03 16:00:00,"chbo","Chilbolton Observatory","nox",9.945
"570",2016-02-03 17:00:00,"chbo","Chilbolton Observatory","nox",12.43125
"571",2016-02-03 18:00:00,"chbo","Chilbolton Observatory","nox",13.005
"572",2016-02-03 19:00:00,"chbo","Chilbolton Observatory","nox",15.49125
"573",2016-02-03 20:00:00,"chbo","Chilbolton Observatory","nox",13.96125
"574",2016-02-03 21:00:00,"chbo","Chilbolton Observatory","nox",17.2125
"575",2016-02-03 22:00:00,"chbo","Chilbolton Observatory","nox",23.90625
"576",NA,"chbo","Chilbolton Observatory","nox",13.77
"577",2016-02-04 00:00:00,"chbo","Chilbolton Observatory","nox",14.34375
"578",2016-02-04 01:00:00,"chbo","Chilbolton Observatory","nox",13.77
"579",2016-02-04 02:00:00,"chbo","Chilbolton Observatory","nox",11.8575
"580",2016-02-04 03:00:00,"chbo","Chilbolton Observatory","nox",9.75375
"581",2016-02-04 04:00:00,"chbo","Chilbolton Observatory","nox",6.31125
"582",2016-02-04 05:00:00,"chbo","Chilbolton Observatory","nox",7.2675
"583",2016-02-04 06:00:00,"chbo","Chilbolton Observatory","nox",7.2675
"584",2016-02-04 07:00:00,"chbo","Chilbolton Observatory","nox",7.2675
"585",2016-02-04 08:00:00,"chbo","Chilbolton Observatory","nox",9.945
"586",2016-02-04 09:00:00,"chbo","Chilbolton Observatory","nox",10.51875
"587",2016-02-04 10:00:00,"chbo","Chilbolton Observatory","nox",10.90125
"588",2016-02-04 11:00:00,"chbo","Chilbolton Observatory","nox",8.0325
"589",2016-02-04 12:00:00,"chbo","Chilbolton Observatory","nox",10.13625
"590",2016-02-04 13:00:00,"chbo","Chilbolton Observatory","nox",10.90125
"591",2016-02-04 14:00:00,"chbo","Chilbolton Observatory","nox",12.43125
"592",2016-02-04 15:00:00,"chbo","Chilbolton Observatory","nox",15.87375
"593",2016-02-04 16:00:00,"chbo","Chilbolton Observatory","nox",15.49125
"594",2016-02-04 17:00:00,"chbo","Chilbolton Observatory","nox",12.24
"595",2016-02-04 18:00:00,"chbo","Chilbolton Observatory","nox",12.24
"596",2016-02-04 19:00:00,"chbo","Chilbolton Observatory","nox",15.3
"597",2016-02-04 20:00:00,"chbo","Chilbolton Observatory","nox",12.81375
"598",2016-02-04 21:00:00,"chbo","Chilbolton Observatory","nox",13.005
"599",2016-02-04 22:00:00,"chbo","Chilbolton Observatory","nox",12.43125
"600",NA,"chbo","Chilbolton Observatory","nox",18.93375
"601",2016-02-05 00:00:00,"chbo","Chilbolton Observatory","nox",16.4475
"602",2016-02-05 01:00:00,"chbo","Chilbolton Observatory","nox",19.5075
"603",2016-02-05 02:00:00,"chbo","Chilbolton Observatory","nox",14.72625
"604",2016-02-05 03:00:00,"chbo","Chilbolton Observatory","nox",11.475
"605",2016-02-05 04:00:00,"chbo","Chilbolton Observatory","nox",14.9175
"606",2016-02-05 05:00:00,"chbo","Chilbolton Observatory","nox",14.1525
"607",2016-02-05 06:00:00,"chbo","Chilbolton Observatory","nox",13.57875
"608",2016-02-05 07:00:00,"chbo","Chilbolton Observatory","nox",15.6825
"609",2016-02-05 08:00:00,"chbo","Chilbolton Observatory","nox",13.77
"610",2016-02-05 09:00:00,"chbo","Chilbolton Observatory","nox",11.8575
"611",2016-02-05 10:00:00,"chbo","Chilbolton Observatory","nox",11.66625
"612",2016-02-05 11:00:00,"chbo","Chilbolton Observatory","nox",7.2675
"613",2016-02-05 12:00:00,"chbo","Chilbolton Observatory","nox",7.45875
"614",2016-02-05 13:00:00,"chbo","Chilbolton Observatory","nox",8.0325
"615",2016-02-05 14:00:00,"chbo","Chilbolton Observatory","nox",7.45875
"616",2016-02-05 15:00:00,"chbo","Chilbolton Observatory","nox",6.5025
"617",2016-02-05 16:00:00,"chbo","Chilbolton Observatory","nox",6.69375
"618",2016-02-05 17:00:00,"chbo","Chilbolton Observatory","nox",5.92875
"619",2016-02-05 18:00:00,"chbo","Chilbolton Observatory","nox",6.12
"620",2016-02-05 19:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"621",2016-02-05 20:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"622",2016-02-05 21:00:00,"chbo","Chilbolton Observatory","nox",3.4425
"623",2016-02-05 22:00:00,"chbo","Chilbolton Observatory","nox",4.01625
"624",NA,"chbo","Chilbolton Observatory","nox",4.01625
"625",2016-02-06 00:00:00,"chbo","Chilbolton Observatory","nox",4.39875
"626",2016-02-06 01:00:00,"chbo","Chilbolton Observatory","nox",4.9725
"627",2016-02-06 02:00:00,"chbo","Chilbolton Observatory","nox",4.78125
"628",2016-02-06 03:00:00,"chbo","Chilbolton Observatory","nox",4.59
"629",2016-02-06 04:00:00,"chbo","Chilbolton Observatory","nox",3.63375
"630",2016-02-06 05:00:00,"chbo","Chilbolton Observatory","nox",3.825
